ID,list,condition,item,rating,modal
93574,4,L,1,100,may_def
93574,4,HL,2,95,may_def
93574,4,LH,3,100,may_def
93574,4,H,4,100,may_def
93574,4,L,5,100,might_def
93574,4,HL,6,87,might_def
93574,4,LH,7,93,might_def
93574,4,H,8,100,might_def
93574,4,L,9,100,might_cert
93574,4,HL,10,100,might_cert
93574,4,LH,11,100,might_cert
93574,4,H,12,100,might_cert
93574,4,L,13,75,may_cert
93574,4,HL,14,86,may_cert
93574,4,LH,15,100,may_cert
93574,4,H,16,100,may_cert
90907,3,HL,1,NA,may_def
90907,3,LH,2,NA,may_def
90907,3,H,3,NA,may_def
90907,3,L,4,NA,may_def
90907,3,HL,5,NA,might_def
90907,3,LH,6,NA,might_def
90907,3,H,7,NA,might_def
90907,3,L,8,NA,might_def
90907,3,HL,9,NA,might_cert
90907,3,LH,10,NA,might_cert
90907,3,H,11,NA,might_cert
90907,3,L,12,NA,might_cert
90907,3,HL,13,NA,may_cert
90907,3,LH,14,NA,may_cert
90907,3,H,15,NA,may_cert
90907,3,L,16,NA,may_cert
90907,3,LH,1,NA,may_def
90907,3,H,2,NA,may_def
90907,3,L,3,NA,may_def
90907,3,HL,4,NA,may_def
90907,3,LH,5,NA,might_def
90907,3,H,6,NA,might_def
90907,3,L,7,NA,might_def
90907,3,HL,8,NA,might_def
90907,3,LH,9,NA,might_cert
90907,3,H,10,NA,might_cert
90907,3,L,11,NA,might_cert
90907,3,HL,12,NA,might_cert
90907,3,LH,13,NA,may_cert
90907,3,H,14,NA,may_cert
90907,3,L,15,NA,may_cert
90907,3,HL,16,NA,may_cert
90907,3,H,1,96,may_def
90907,3,L,2,51,may_def
90907,3,HL,3,60,may_def
90907,3,LH,4,80,may_def
90907,3,H,5,85,might_def
90907,3,L,6,52,might_def
90907,3,HL,7,66,might_def
90907,3,LH,8,51,might_def
90907,3,H,9,71,might_cert
90907,3,L,10,51,might_cert
90907,3,HL,11,55,might_cert
90907,3,LH,12,50,might_cert
90907,3,H,13,85,may_cert
90907,3,L,14,55,may_cert
90907,3,HL,15,64,may_cert
90907,3,LH,16,57,may_cert
90907,3,L,1,NA,may_def
90907,3,HL,2,NA,may_def
90907,3,LH,3,NA,may_def
90907,3,H,4,NA,may_def
90907,3,L,5,NA,might_def
90907,3,HL,6,NA,might_def
90907,3,LH,7,NA,might_def
90907,3,H,8,NA,might_def
90907,3,L,9,NA,might_cert
90907,3,HL,10,NA,might_cert
90907,3,LH,11,NA,might_cert
90907,3,H,12,NA,might_cert
90907,3,L,13,NA,may_cert
90907,3,HL,14,NA,may_cert
90907,3,LH,15,NA,may_cert
90907,3,H,16,NA,may_cert
92239,1,HL,1,61,may_def
92239,1,LH,2,50,may_def
92239,1,H,3,75,may_def
92239,1,L,4,65,may_def
92239,1,HL,5,61,might_def
92239,1,LH,6,77,might_def
92239,1,H,7,85,might_def
92239,1,L,8,50,might_def
92239,1,HL,9,85,might_cert
92239,1,LH,10,80,might_cert
92239,1,H,11,83,might_cert
92239,1,L,12,64,might_cert
92239,1,HL,13,61,may_cert
92239,1,LH,14,60,may_cert
92239,1,H,15,75,may_cert
92239,1,L,16,50,may_cert
92239,1,LH,1,NA,may_def
92239,1,H,2,NA,may_def
92239,1,L,3,NA,may_def
92239,1,HL,4,NA,may_def
92239,1,LH,5,NA,might_def
92239,1,H,6,NA,might_def
92239,1,L,7,NA,might_def
92239,1,HL,8,NA,might_def
92239,1,LH,9,NA,might_cert
92239,1,H,10,NA,might_cert
92239,1,L,11,NA,might_cert
92239,1,HL,12,NA,might_cert
92239,1,LH,13,NA,may_cert
92239,1,H,14,NA,may_cert
92239,1,L,15,NA,may_cert
92239,1,HL,16,NA,may_cert
92239,1,H,1,NA,may_def
92239,1,L,2,NA,may_def
92239,1,HL,3,NA,may_def
92239,1,LH,4,NA,may_def
92239,1,H,5,NA,might_def
92239,1,L,6,NA,might_def
92239,1,HL,7,NA,might_def
92239,1,LH,8,NA,might_def
92239,1,H,9,NA,might_cert
92239,1,L,10,NA,might_cert
92239,1,HL,11,NA,might_cert
92239,1,LH,12,NA,might_cert
92239,1,H,13,NA,may_cert
92239,1,L,14,NA,may_cert
92239,1,HL,15,NA,may_cert
92239,1,LH,16,NA,may_cert
92239,1,L,1,NA,may_def
92239,1,HL,2,NA,may_def
92239,1,LH,3,NA,may_def
92239,1,H,4,NA,may_def
92239,1,L,5,NA,might_def
92239,1,HL,6,NA,might_def
92239,1,LH,7,NA,might_def
92239,1,H,8,NA,might_def
92239,1,L,9,NA,might_cert
92239,1,HL,10,NA,might_cert
92239,1,LH,11,NA,might_cert
92239,1,H,12,NA,might_cert
92239,1,L,13,NA,may_cert
92239,1,HL,14,NA,may_cert
92239,1,LH,15,NA,may_cert
92239,1,H,16,NA,may_cert
86190,1,HL,1,83,may_def
86190,1,LH,2,76,may_def
86190,1,H,3,100,may_def
86190,1,L,4,68,may_def
86190,1,HL,5,77,might_def
86190,1,LH,6,81,might_def
86190,1,H,7,97,might_def
86190,1,L,8,75,might_def
86190,1,HL,9,80,might_cert
86190,1,LH,10,75,might_cert
86190,1,H,11,100,might_cert
86190,1,L,12,64,might_cert
86190,1,HL,13,97,may_cert
86190,1,LH,14,86,may_cert
86190,1,H,15,100,may_cert
86190,1,L,16,64,may_cert
86190,1,LH,1,NA,may_def
86190,1,H,2,NA,may_def
86190,1,L,3,NA,may_def
86190,1,HL,4,NA,may_def
86190,1,LH,5,NA,might_def
86190,1,H,6,NA,might_def
86190,1,L,7,NA,might_def
86190,1,HL,8,NA,might_def
86190,1,LH,9,NA,might_cert
86190,1,H,10,NA,might_cert
86190,1,L,11,NA,might_cert
86190,1,HL,12,NA,might_cert
86190,1,LH,13,NA,may_cert
86190,1,H,14,NA,may_cert
86190,1,L,15,NA,may_cert
86190,1,HL,16,NA,may_cert
86190,1,H,1,NA,may_def
86190,1,L,2,NA,may_def
86190,1,HL,3,NA,may_def
86190,1,LH,4,NA,may_def
86190,1,H,5,NA,might_def
86190,1,L,6,NA,might_def
86190,1,HL,7,NA,might_def
86190,1,LH,8,NA,might_def
86190,1,H,9,NA,might_cert
86190,1,L,10,NA,might_cert
86190,1,HL,11,NA,might_cert
86190,1,LH,12,NA,might_cert
86190,1,H,13,NA,may_cert
86190,1,L,14,NA,may_cert
86190,1,HL,15,NA,may_cert
86190,1,LH,16,NA,may_cert
86190,1,L,1,NA,may_def
86190,1,HL,2,NA,may_def
86190,1,LH,3,NA,may_def
86190,1,H,4,NA,may_def
86190,1,L,5,NA,might_def
86190,1,HL,6,NA,might_def
86190,1,LH,7,NA,might_def
86190,1,H,8,NA,might_def
86190,1,L,9,NA,might_cert
86190,1,HL,10,NA,might_cert
86190,1,LH,11,NA,might_cert
86190,1,H,12,NA,might_cert
86190,1,L,13,NA,may_cert
86190,1,HL,14,NA,may_cert
86190,1,LH,15,NA,may_cert
86190,1,H,16,NA,may_cert
93474,3,HL,1,NA,may_def
93474,3,LH,2,NA,may_def
93474,3,H,3,NA,may_def
93474,3,L,4,NA,may_def
93474,3,HL,5,NA,might_def
93474,3,LH,6,NA,might_def
93474,3,H,7,NA,might_def
93474,3,L,8,NA,might_def
93474,3,HL,9,NA,might_cert
93474,3,LH,10,NA,might_cert
93474,3,H,11,NA,might_cert
93474,3,L,12,NA,might_cert
93474,3,HL,13,NA,may_cert
93474,3,LH,14,NA,may_cert
93474,3,H,15,NA,may_cert
93474,3,L,16,NA,may_cert
93474,3,LH,1,NA,may_def
93474,3,H,2,NA,may_def
93474,3,L,3,NA,may_def
93474,3,HL,4,NA,may_def
93474,3,LH,5,NA,might_def
93474,3,H,6,NA,might_def
93474,3,L,7,NA,might_def
93474,3,HL,8,NA,might_def
93474,3,LH,9,NA,might_cert
93474,3,H,10,NA,might_cert
93474,3,L,11,NA,might_cert
93474,3,HL,12,NA,might_cert
93474,3,LH,13,NA,may_cert
93474,3,H,14,NA,may_cert
93474,3,L,15,NA,may_cert
93474,3,HL,16,NA,may_cert
93474,3,H,1,79,may_def
93474,3,L,2,67,may_def
93474,3,HL,3,60,may_def
93474,3,LH,4,30,may_def
93474,3,H,5,61,might_def
93474,3,L,6,50,might_def
93474,3,HL,7,13,might_def
93474,3,LH,8,34,might_def
93474,3,H,9,50,might_cert
93474,3,L,10,25,might_cert
93474,3,HL,11,40,might_cert
93474,3,LH,12,16,might_cert
93474,3,H,13,69,may_cert
93474,3,L,14,34,may_cert
93474,3,HL,15,75,may_cert
93474,3,LH,16,28,may_cert
93474,3,L,1,NA,may_def
93474,3,HL,2,NA,may_def
93474,3,LH,3,NA,may_def
93474,3,H,4,NA,may_def
93474,3,L,5,NA,might_def
93474,3,HL,6,NA,might_def
93474,3,LH,7,NA,might_def
93474,3,H,8,NA,might_def
93474,3,L,9,NA,might_cert
93474,3,HL,10,NA,might_cert
93474,3,LH,11,NA,might_cert
93474,3,H,12,NA,might_cert
93474,3,L,13,NA,may_cert
93474,3,HL,14,NA,may_cert
93474,3,LH,15,NA,may_cert
93474,3,H,16,NA,may_cert
87467,4,HL,1,NA,may_def
87467,4,LH,2,NA,may_def
87467,4,H,3,NA,may_def
87467,4,L,4,NA,may_def
87467,4,HL,5,NA,might_def
87467,4,LH,6,NA,might_def
87467,4,H,7,NA,might_def
87467,4,L,8,NA,might_def
87467,4,HL,9,NA,might_cert
87467,4,LH,10,NA,might_cert
87467,4,H,11,NA,might_cert
87467,4,L,12,NA,might_cert
87467,4,HL,13,NA,may_cert
87467,4,LH,14,NA,may_cert
87467,4,H,15,NA,may_cert
87467,4,L,16,NA,may_cert
87467,4,LH,1,NA,may_def
87467,4,H,2,NA,may_def
87467,4,L,3,NA,may_def
87467,4,HL,4,NA,may_def
87467,4,LH,5,NA,might_def
87467,4,H,6,NA,might_def
87467,4,L,7,NA,might_def
87467,4,HL,8,NA,might_def
87467,4,LH,9,NA,might_cert
87467,4,H,10,NA,might_cert
87467,4,L,11,NA,might_cert
87467,4,HL,12,NA,might_cert
87467,4,LH,13,NA,may_cert
87467,4,H,14,NA,may_cert
87467,4,L,15,NA,may_cert
87467,4,HL,16,NA,may_cert
87467,4,H,1,NA,may_def
87467,4,L,2,NA,may_def
87467,4,HL,3,NA,may_def
87467,4,LH,4,NA,may_def
87467,4,H,5,NA,might_def
87467,4,L,6,NA,might_def
87467,4,HL,7,NA,might_def
87467,4,LH,8,NA,might_def
87467,4,H,9,NA,might_cert
87467,4,L,10,NA,might_cert
87467,4,HL,11,NA,might_cert
87467,4,LH,12,NA,might_cert
87467,4,H,13,NA,may_cert
87467,4,L,14,NA,may_cert
87467,4,HL,15,NA,may_cert
87467,4,LH,16,NA,may_cert
87467,4,L,1,71,may_def
87467,4,HL,2,100,may_def
87467,4,LH,3,83,may_def
87467,4,H,4,100,may_def
87467,4,L,5,72,might_def
87467,4,HL,6,80,might_def
87467,4,LH,7,90,might_def
87467,4,H,8,100,might_def
87467,4,L,9,80,might_cert
87467,4,HL,10,86,might_cert
87467,4,LH,11,90,might_cert
87467,4,H,12,100,might_cert
87467,4,L,13,66,may_cert
87467,4,HL,14,92,may_cert
87467,4,LH,15,80,may_cert
87467,4,H,16,100,may_cert
89667,2,HL,1,NA,may_def
89667,2,LH,2,NA,may_def
89667,2,H,3,NA,may_def
89667,2,L,4,NA,may_def
89667,2,HL,5,NA,might_def
89667,2,LH,6,NA,might_def
89667,2,H,7,NA,might_def
89667,2,L,8,NA,might_def
89667,2,HL,9,NA,might_cert
89667,2,LH,10,NA,might_cert
89667,2,H,11,NA,might_cert
89667,2,L,12,NA,might_cert
89667,2,HL,13,NA,may_cert
89667,2,LH,14,NA,may_cert
89667,2,H,15,NA,may_cert
89667,2,L,16,NA,may_cert
89667,2,LH,1,84,may_def
89667,2,H,2,90,may_def
89667,2,L,3,69,may_def
89667,2,HL,4,31,may_def
89667,2,LH,5,75,might_def
89667,2,H,6,21,might_def
89667,2,L,7,30,might_def
89667,2,HL,8,81,might_def
89667,2,LH,9,72,might_cert
89667,2,H,10,92,might_cert
89667,2,L,11,85,might_cert
89667,2,HL,12,72,might_cert
89667,2,LH,13,34,may_cert
89667,2,H,14,59,may_cert
89667,2,L,15,76,may_cert
89667,2,HL,16,15,may_cert
89667,2,H,1,NA,may_def
89667,2,L,2,NA,may_def
89667,2,HL,3,NA,may_def
89667,2,LH,4,NA,may_def
89667,2,H,5,NA,might_def
89667,2,L,6,NA,might_def
89667,2,HL,7,NA,might_def
89667,2,LH,8,NA,might_def
89667,2,H,9,NA,might_cert
89667,2,L,10,NA,might_cert
89667,2,HL,11,NA,might_cert
89667,2,LH,12,NA,might_cert
89667,2,H,13,NA,may_cert
89667,2,L,14,NA,may_cert
89667,2,HL,15,NA,may_cert
89667,2,LH,16,NA,may_cert
89667,2,L,1,NA,may_def
89667,2,HL,2,NA,may_def
89667,2,LH,3,NA,may_def
89667,2,H,4,NA,may_def
89667,2,L,5,NA,might_def
89667,2,HL,6,NA,might_def
89667,2,LH,7,NA,might_def
89667,2,H,8,NA,might_def
89667,2,L,9,NA,might_cert
89667,2,HL,10,NA,might_cert
89667,2,LH,11,NA,might_cert
89667,2,H,12,NA,might_cert
89667,2,L,13,NA,may_cert
89667,2,HL,14,NA,may_cert
89667,2,LH,15,NA,may_cert
89667,2,H,16,NA,may_cert
93390,3,HL,1,NA,may_def
93390,3,LH,2,NA,may_def
93390,3,H,3,NA,may_def
93390,3,L,4,NA,may_def
93390,3,HL,5,NA,might_def
93390,3,LH,6,NA,might_def
93390,3,H,7,NA,might_def
93390,3,L,8,NA,might_def
93390,3,HL,9,NA,might_cert
93390,3,LH,10,NA,might_cert
93390,3,H,11,NA,might_cert
93390,3,L,12,NA,might_cert
93390,3,HL,13,NA,may_cert
93390,3,LH,14,NA,may_cert
93390,3,H,15,NA,may_cert
93390,3,L,16,NA,may_cert
93390,3,LH,1,NA,may_def
93390,3,H,2,NA,may_def
93390,3,L,3,NA,may_def
93390,3,HL,4,NA,may_def
93390,3,LH,5,NA,might_def
93390,3,H,6,NA,might_def
93390,3,L,7,NA,might_def
93390,3,HL,8,NA,might_def
93390,3,LH,9,NA,might_cert
93390,3,H,10,NA,might_cert
93390,3,L,11,NA,might_cert
93390,3,HL,12,NA,might_cert
93390,3,LH,13,NA,may_cert
93390,3,H,14,NA,may_cert
93390,3,L,15,NA,may_cert
93390,3,HL,16,NA,may_cert
93390,3,H,1,76,may_def
93390,3,L,2,42,may_def
93390,3,HL,3,70,may_def
93390,3,LH,4,68,may_def
93390,3,H,5,91,might_def
93390,3,L,6,49,might_def
93390,3,HL,7,66,might_def
93390,3,LH,8,66,might_def
93390,3,H,9,83,might_cert
93390,3,L,10,49,might_cert
93390,3,HL,11,47,might_cert
93390,3,LH,12,61,might_cert
93390,3,H,13,73,may_cert
93390,3,L,14,62,may_cert
93390,3,HL,15,59,may_cert
93390,3,LH,16,64,may_cert
93390,3,L,1,NA,may_def
93390,3,HL,2,NA,may_def
93390,3,LH,3,NA,may_def
93390,3,H,4,NA,may_def
93390,3,L,5,NA,might_def
93390,3,HL,6,NA,might_def
93390,3,LH,7,NA,might_def
93390,3,H,8,NA,might_def
93390,3,L,9,NA,might_cert
93390,3,HL,10,NA,might_cert
93390,3,LH,11,NA,might_cert
93390,3,H,12,NA,might_cert
93390,3,L,13,NA,may_cert
93390,3,HL,14,NA,may_cert
93390,3,LH,15,NA,may_cert
93390,3,H,16,NA,may_cert
77515,4,HL,1,NA,may_def
77515,4,LH,2,NA,may_def
77515,4,H,3,NA,may_def
77515,4,L,4,NA,may_def
77515,4,HL,5,NA,might_def
77515,4,LH,6,NA,might_def
77515,4,H,7,NA,might_def
77515,4,L,8,NA,might_def
77515,4,HL,9,NA,might_cert
77515,4,LH,10,NA,might_cert
77515,4,H,11,NA,might_cert
77515,4,L,12,NA,might_cert
77515,4,HL,13,NA,may_cert
77515,4,LH,14,NA,may_cert
77515,4,H,15,NA,may_cert
77515,4,L,16,NA,may_cert
77515,4,LH,1,NA,may_def
77515,4,H,2,NA,may_def
77515,4,L,3,NA,may_def
77515,4,HL,4,NA,may_def
77515,4,LH,5,NA,might_def
77515,4,H,6,NA,might_def
77515,4,L,7,NA,might_def
77515,4,HL,8,NA,might_def
77515,4,LH,9,NA,might_cert
77515,4,H,10,NA,might_cert
77515,4,L,11,NA,might_cert
77515,4,HL,12,NA,might_cert
77515,4,LH,13,NA,may_cert
77515,4,H,14,NA,may_cert
77515,4,L,15,NA,may_cert
77515,4,HL,16,NA,may_cert
77515,4,H,1,NA,may_def
77515,4,L,2,NA,may_def
77515,4,HL,3,NA,may_def
77515,4,LH,4,NA,may_def
77515,4,H,5,NA,might_def
77515,4,L,6,NA,might_def
77515,4,HL,7,NA,might_def
77515,4,LH,8,NA,might_def
77515,4,H,9,NA,might_cert
77515,4,L,10,NA,might_cert
77515,4,HL,11,NA,might_cert
77515,4,LH,12,NA,might_cert
77515,4,H,13,NA,may_cert
77515,4,L,14,NA,may_cert
77515,4,HL,15,NA,may_cert
77515,4,LH,16,NA,may_cert
77515,4,L,1,45,may_def
77515,4,HL,2,48,may_def
77515,4,LH,3,41,may_def
77515,4,H,4,84,may_def
77515,4,L,5,47,might_def
77515,4,HL,6,79,might_def
77515,4,LH,7,85,might_def
77515,4,H,8,93,might_def
77515,4,L,9,28,might_cert
77515,4,HL,10,75,might_cert
77515,4,LH,11,78,might_cert
77515,4,H,12,100,might_cert
77515,4,L,13,63,may_cert
77515,4,HL,14,83,may_cert
77515,4,LH,15,69,may_cert
77515,4,H,16,95,may_cert
92956,2,HL,1,NA,may_def
92956,2,LH,2,NA,may_def
92956,2,H,3,NA,may_def
92956,2,L,4,NA,may_def
92956,2,HL,5,NA,might_def
92956,2,LH,6,NA,might_def
92956,2,H,7,NA,might_def
92956,2,L,8,NA,might_def
92956,2,HL,9,NA,might_cert
92956,2,LH,10,NA,might_cert
92956,2,H,11,NA,might_cert
92956,2,L,12,NA,might_cert
92956,2,HL,13,NA,may_cert
92956,2,LH,14,NA,may_cert
92956,2,H,15,NA,may_cert
92956,2,L,16,NA,may_cert
92956,2,LH,1,52,may_def
92956,2,H,2,85,may_def
92956,2,L,3,52,may_def
92956,2,HL,4,79,may_def
92956,2,LH,5,76,might_def
92956,2,H,6,88,might_def
92956,2,L,7,71,might_def
92956,2,HL,8,71,might_def
92956,2,LH,9,59,might_cert
92956,2,H,10,94,might_cert
92956,2,L,11,67,might_cert
92956,2,HL,12,73,might_cert
92956,2,LH,13,77,may_cert
92956,2,H,14,93,may_cert
92956,2,L,15,82,may_cert
92956,2,HL,16,60,may_cert
92956,2,H,1,NA,may_def
92956,2,L,2,NA,may_def
92956,2,HL,3,NA,may_def
92956,2,LH,4,NA,may_def
92956,2,H,5,NA,might_def
92956,2,L,6,NA,might_def
92956,2,HL,7,NA,might_def
92956,2,LH,8,NA,might_def
92956,2,H,9,NA,might_cert
92956,2,L,10,NA,might_cert
92956,2,HL,11,NA,might_cert
92956,2,LH,12,NA,might_cert
92956,2,H,13,NA,may_cert
92956,2,L,14,NA,may_cert
92956,2,HL,15,NA,may_cert
92956,2,LH,16,NA,may_cert
92956,2,L,1,NA,may_def
92956,2,HL,2,NA,may_def
92956,2,LH,3,NA,may_def
92956,2,H,4,NA,may_def
92956,2,L,5,NA,might_def
92956,2,HL,6,NA,might_def
92956,2,LH,7,NA,might_def
92956,2,H,8,NA,might_def
92956,2,L,9,NA,might_cert
92956,2,HL,10,NA,might_cert
92956,2,LH,11,NA,might_cert
92956,2,H,12,NA,might_cert
92956,2,L,13,NA,may_cert
92956,2,HL,14,NA,may_cert
92956,2,LH,15,NA,may_cert
92956,2,H,16,NA,may_cert
80490,1,HL,1,80,may_def
80490,1,LH,2,50,may_def
80490,1,H,3,100,may_def
80490,1,L,4,60,may_def
80490,1,HL,5,30,might_def
80490,1,LH,6,30,might_def
80490,1,H,7,96,might_def
80490,1,L,8,40,might_def
80490,1,HL,9,50,might_cert
80490,1,LH,10,70,might_cert
80490,1,H,11,80,might_cert
80490,1,L,12,80,might_cert
80490,1,HL,13,60,may_cert
80490,1,LH,14,70,may_cert
80490,1,H,15,60,may_cert
80490,1,L,16,50,may_cert
80490,1,LH,1,NA,may_def
80490,1,H,2,NA,may_def
80490,1,L,3,NA,may_def
80490,1,HL,4,NA,may_def
80490,1,LH,5,NA,might_def
80490,1,H,6,NA,might_def
80490,1,L,7,NA,might_def
80490,1,HL,8,NA,might_def
80490,1,LH,9,NA,might_cert
80490,1,H,10,NA,might_cert
80490,1,L,11,NA,might_cert
80490,1,HL,12,NA,might_cert
80490,1,LH,13,NA,may_cert
80490,1,H,14,NA,may_cert
80490,1,L,15,NA,may_cert
80490,1,HL,16,NA,may_cert
80490,1,H,1,NA,may_def
80490,1,L,2,NA,may_def
80490,1,HL,3,NA,may_def
80490,1,LH,4,NA,may_def
80490,1,H,5,NA,might_def
80490,1,L,6,NA,might_def
80490,1,HL,7,NA,might_def
80490,1,LH,8,NA,might_def
80490,1,H,9,NA,might_cert
80490,1,L,10,NA,might_cert
80490,1,HL,11,NA,might_cert
80490,1,LH,12,NA,might_cert
80490,1,H,13,NA,may_cert
80490,1,L,14,NA,may_cert
80490,1,HL,15,NA,may_cert
80490,1,LH,16,NA,may_cert
80490,1,L,1,NA,may_def
80490,1,HL,2,NA,may_def
80490,1,LH,3,NA,may_def
80490,1,H,4,NA,may_def
80490,1,L,5,NA,might_def
80490,1,HL,6,NA,might_def
80490,1,LH,7,NA,might_def
80490,1,H,8,NA,might_def
80490,1,L,9,NA,might_cert
80490,1,HL,10,NA,might_cert
80490,1,LH,11,NA,might_cert
80490,1,H,12,NA,might_cert
80490,1,L,13,NA,may_cert
80490,1,HL,14,NA,may_cert
80490,1,LH,15,NA,may_cert
80490,1,H,16,NA,may_cert
